x,y
-10573378.3695,3468303.7162000015
-10573419.1537,3468475.2760000005
-10572571.3917,3468813.985100001
-10602267.5433,3473015.149899997
-10601962.3646,3472932.9466999993
-10601783.2859,3473563.9716000035
-10601882.1061,3473182.223700002
-10603223.8856,3472763.6882999986
-10602838.8628,3472773.934100002
-10602811.2742,3472770.855899997
-10619468.741,3490438.0264
-10618934.4866,3490199.412600003
-10618560.8479,3490377.8809999973
-10618040.4625,3489902.902099997
-10618366.2745,3489838.884499997
-10618596.6297,3489873.3805000037
-10618732.1843,3489776.2129999995
-10618659.412,3489737.2322999984
-10618734.0289,3489979.233000003
-10618657.7845,3489845.4531000033
-10618657.6636,3489818.971500002
-10619022.0687,3489794.3193000033
-10619036.0841,3490099.8324000016
-10619011.8436,3490100.0025999993
-10619442.1388,3490075.734099999
-10619251.649,3489806.865699999
-10619089.5824,3489739.1511999965
-10619576.419,3489546.996600002
-10618717.8889,3489462.3803000003
-10618519.0296,3489505.024599999
-10618519.3335,3489523.6120999977
-10618442.5908,3489659.188199997
-10618446.9636,3489629.5003999993
-10618446.4354,3489611.5599000007
-10618444.2971,3489559.097599998
-10618442.8504,3489488.119900003
-10618442.6434,3489470.2641000003
-10618519.9741,3489541.2502999976
-10618388.4389,3489499.2233000025
-10618391.5735,3489521.7414999977
-10618393.3018,3489559.531300001
-10618393.8209,3489577.291699998
-10618395.1629,3489612.4394000024
-10618396.0846,3489630.4165999964
-10618396.721,3489648.3729000017
-10618399.221,3489719.2458000034
-10618324.7864,3489630.9340000004
-10618324.0907,3489539.453599997
-10617654.2951,3490384.214599997
-10617653.4174,3490317.6242000014
-10617212.2642,3490330.3988000005
-10616910.5079,3490335.4516000003
-10617164.4903,3489932.1445000023
-10617875.1287,3489413.2342000008
-10617682.5282,3489600.4787999988
-10617626.9529,3489606.1209999993
-10617736.695,3490316.076700002
-10616868.0665,3489024.5995000005
-10617581.0326,3490360.675800003
-10617722.6336,3490184.522
-10617655.4162,3490469.6163000017
-10617412.3298,3489930.4421000034
-10617339.9147,3489996.3496999964
-10617381.3397,3489847.6941
-10617384.3948,3490071.682099998
-10617624.3477,3489289.195799999
-10617624.3211,3489225.760499999
-10617623.9142,3489133.457199998
-10617624.184,3489040.5693999976
-10571001.176,3469598.4120000005
-10599174.8341,3467024.4433000013
-10579108.0307,3471977.3703000024
-10579038.6796,3472158.3527999967
-10611030.2938,3466090.856899999
-10574315.7937,3452364.3967999965
-10574257.9285,3452389.0868000016
-10574238.1596,3452418.354000002
-10574203.6598,3452469.205799997
-10574485.9016,3452532.3571999967
-10574792.294,3452321.3214000016
-10574792.8853,3452347.721699998
-10574796.9152,3452554.4351999983
-10574795.8992,3452512.012500003
-10574869.7778,3452253.3772
-10574848.8947,3452280.1226999983
-10574849.2039,3452298.125
-10574849.7131,3452333.7967000008
-10574850.128,3452351.321800001
-10574850.642,3452377.8954000026
-10574880.0504,3452082.8801999986
-10594648.261,3461393.8772
-10594803.1787,3461393.485200003
-10594806.3542,3461535.563699998
-10594858.3951,3461535.653800003
-10593691.6072,3462847.1827000007
-10581842.0315,3481007.4705
-10581844.9295,3481130.9373999983
-10581848.8629,3481298.501000002
-10581797.8434,3481307.315399997
-10581846.5853,3481201.490199998
-10581848.4488,3481280.862499997
-10581795.8007,3481282.1108999997
-10581794.5584,3481229.1959000006
-10581851.2149,3481320.2964999974
-10581930.5018,3481298.2167000026
-10581958.6626,3481261.9333000034
-10581941.8205,3481137.6336999983
-10581913.5381,3480992.419500001
-10581983.959,3480800.1922999993
-10581854.8501,3480538.764799997
-10580745.6011,3480695.9985999987
-10581006.0228,3480417.142499998
-10581003.3593,3480326.2722999975
-10580808.52,3480660.5468000025
-10581543.1513,3480927.1076000035
-10580757.7601,3480978.2051
-10580874.7344,3481289.655100003
-10570929.631,3470833.225400001
-10570967.8438,3470698.9487000033
-10571051.9052,3470720.920400001
-10607877.2596,3457377.309600003
-10599895.4253,3465755.274700001
-10599930.4696,3465754.751500003
-10600000.5962,3465753.764700003
-10600018.1279,3465753.5178000033
-10577083.3141,3456050.7299999967
-10577065.7962,3456051.034900002
-10577228.0721,3455967.0168000013
-10627183.103,3491968.9541999996
-10627178.1017,3491783.4387999997
-10627177.8939,3491728.934600003
-10627178.2054,3491810.6909999996
-10627190.1388,3491939.0044
-10627381.0838,3491792.2907999977
-10627387.6058,3491848.286399998
-10627562.1895,3491909.0527999997
-10627561.9392,3491879.477600001
-10628016.2742,3492121.9648
-10627956.548,3492122.669500001
-10627926.6656,3492122.9400999993
-10627840.4155,3492306.4597999975
-10627928.7147,3492303.9217000008
-10628180.6272,3493279.709899999
-10628159.7837,3493011.104699999
-10628155.2819,3492746.2588
-10628154.9083,3492719.773699999
-10628148.2719,3492349.007600002
-10627960.1188,3493174.4782000035
-10627989.2051,3493103.2207999974
-10627931.7963,3492885.7556999996
-10627713.394,3492784.839400001
-10627714.535,3492823.0829000026
-10572564.1271,3468299.1806000024
-10572501.1894,3468180.317599997
-10614849.8183,3465315.9497999996
-10615018.0953,3464627.0584999993
-10581821.4702,3480137.8214000016
-10581790.0079,3479824.341300003
-10581855.6,3479778.592
-10581838.922,3479814.300499998
-10581856.0346,3479796.2278999984
-10581848.3483,3479476.003700003
-10581923.5408,3479539.968000002
-10581922.8873,3479513.514700003
-10581974.2196,3479459.2946999967
-10581997.6756,3479691.9750000015
-10581976.7318,3479872.9931999967
-10581935.2872,3480024.8922000006
-10582004.5469,3479991.094499998
-10582103.0845,3479868.9164000005
-10582104.7152,3479618.5939000025
-10582153.7898,3479455.4133
-10582270.4931,3479719.796400003
-10582493.1735,3480147.7168999985
-10582419.1999,3479956.3641000018
-10582491.0316,3480010.7172000036
-10582399.1091,3479843.8884999976
-10582415.9714,3479799.5139999986
-10582495.0693,3479481.595700003
-10582389.7848,3479483.9646999985
-10582660.3808,3479451.2941000015
-10582573.8976,3479677.036899999
-10582587.242,3480187.927199997
-10582567.9528,3480117.8193999976
-10582831.9467,3480054.6966999993
-10582792.076,3479852.6514
-10582745.7902,3479842.5573000014
-10582904.9229,3479991.281300001
-10582924.8157,3480108.8537999988
-10582996.7636,3480201.5988000035
-10583069.0177,3480163.930399999
-10583135.2534,3479975.840800002
-10583223.7847,3479776.3276999965
-10583294.7687,3479794.5486999974
-10583226.9575,3479931.3835999966
-10583393.2076,3480190.188000001
-10583487.8749,3480099.9521000013
-10583479.8411,3480135.413800001
-10583455.3277,3480148.389399998
-10583389.2018,3479969.393799998
-10583367.4349,3479852.397500001
-10583624.0571,3480108.408699997
-10581874.2197,3479389.4425000027
-10581856.6687,3479389.6027000025
-10581926.3814,3479355.1433999985
-10571496.3835,3468790.668899998
-10571660.4708,3468852.8310000002
-10571717.8267,3468874.8056000024
-10571746.016,3468829.4365999997
-10571581.4066,3468765.616899997
-10571497.4271,3468635.7826000005
-10575383.0104,3468288.4734999985
-10575239.8849,3468199.623800002
-10575689.9764,3467893.0103999972
-10575465.443,3467946.4135999978
-10575734.2244,3467821.3281000033
-10610440.3226,3464348.5342999995
-10576170.2733,3468859.7458999977
-10581660.3038,3482913.476300001
-10581038.5557,3482786.1775999963
-10580969.6563,3482787.2228000015
-10579554.9981,3480442.5112999976
-10580725.0325,3481676.0420999974
-10580787.3089,3481681.9519999996
-10579186.4914,3480396.2883
-10581217.9104,3482986.5414000005
-10579259.9833,3480460.6406000033
-10576637.7033,3480503.486299999
-10575696.8182,3481760.767499998
-10578191.9317,3480864.556900002
-10575495.1297,3481767.286600001
-10576544.4293,3480524.718699999
-10578399.5448,3480750.413400002
-10581917.0206,3481411.6669000015
-10581959.0206,3481415.9443999976
-10580374.0343,3480383.3125
-10580339.0222,3480359.9255999997
-10580357.7075,3480447.6816999987
-10580371.3714,3480343.734700002
-10580541.9385,3480393.167199999
-10576576.9626,3483882.5024999976
-10574959.7548,3484300.3709999993
-10575748.8478,3484052.205499999
-10575589.8359,3484056.2717999965
-10575628.9795,3484055.1860999987
-10575709.0779,3484052.3628999963
-10575787.5687,3484731.442599997
-10575934.1916,3484744.3748999983
-10576370.013,3484104.962200001
-10575208.3927,3484693.369099997
-10575033.8309,3484497.478600003
-10577497.1187,3486875.548100002
-10576706.2379,3483551.748499997
-10575334.7296,3483430.7754999995
-10575334.9546,3483482.4602999985
-10575336.5669,3483587.7150000036
-10575336.5003,3483622.797200002
-10575337.1238,3483657.6899999976
-10575337.0703,3483692.7369000018
-10575337.0053,3483728.2452000007
-10575337.0685,3483763.8979
-10575347.8968,3483799.8830000013
-10575348.2957,3483835.503200002
-10575338.2506,3484010.0812000036
-10575339.059,3484117.422799997
-10575250.9804,3484204.897699997
-10575249.3196,3484084.2029
-10575248.5911,3484031.266900003
-10575247.8627,3483978.3312000036
-10575243.4926,3483660.7212999985
-10575243.0072,3483625.4316999987
-10575242.0362,3483554.853
-10575338.6718,3484045.979699999
-10575249.8052,3484119.4936000034
-10575170.9645,3483494.072499998
-10575171.6924,3483547.0062000006
-10575173.7546,3483696.9865999967
-10575174.24,3483732.276299998
-10575177.1523,3483944.0166999996
-10575184.9254,3484074.0513999984
-10575180.7542,3484205.8737000003
-10575087.9551,3484204.657899998
-10575086.4466,3484083.2424999997
-10575086.1724,3483979.4294999987
-10575085.26,3483944.719700001
-10575084.6456,3483909.755599998
-10575082.3974,3483664.2206000015
-10575082.4242,3483628.3423999995
-10575081.3857,3483522.2151999995
-10575162.6148,3484050.1103999987
-10575211.9494,3484738.596900001
-10575596.7614,3484732.988300003
-10575352.1854,3484736.5823
-10575276.7165,3484738.534500003
-10575616.8767,3484784.177699998
-10575488.8709,3484757.122100003
-10575341.8936,3484787.233099997
-10575252.296,3484787.4372999966
-10575213.6166,3484783.8181999996
-10575388.3689,3484848.2837999985
-10575343.437,3484848.3200000003
-10575351.2854,3484913.8743999973
-10576122.9433,3484760.1093000025
-10575833.413,3484731.297799997
-10575689.8583,3484754.5876
-10575952.1216,3484898.0890000015
-10575993.0802,3485093.7985000014
-10575889.4358,3485096.0549999997
-10575786.553,3485098.226400003
-10575679.5634,3485099.951899998
-10575650.2128,3484782.975299999
-10575568.8072,3484785.978600003
-10575946.0075,3484966.365199998
-10576099.3219,3484961.8971000016
-10575565.236,3485101.7700000033
-10581476.767,3478678.2682000026
-10581382.2127,3479470.652099997
-10581382.1225,3479434.5834000036
-10581454.0995,3479398.1164999977
-10581454.4971,3479434.277999997
-10581678.6872,3479519.4287
-10580889.5488,3479351.280500002
-10580698.0209,3479351.427000001
-10580651.3779,3479345.149099998
-10580441.9795,3480259.4390999973
-10580231.9927,3480074.808600001
-10580369.8192,3479432.4768999964
-10579795.7936,3480223.8730000034
-10580054.5439,3479494.538400002
-10580095.3336,3479447.7575000003
-10580091.2737,3479719.5627000034
-10580084.8067,3479539.0582000017
-10580068.1677,3479818.2233999968
-10579986.1744,3479792.537600003
-10579787.5198,3479696.4211999997
-10579785.4865,3479453.619400002
-10579447.427,3480217.768799998
-10579458.2755,3479432.6313999966
-10579313.2015,3479744.2673999965
-10579663.474,3479630.8145999983
-10578266.4169,3479898.574699998
-10577279.6083,3479496.9617
-10578284.4303,3480130.403099999
-10578268.1527,3479841.097900003
-10578218.389,3480018.6423999965
-10578426.295,3480254.8137999997
-10578134.3396,3480295.293899998
-10578261.1999,3480252.502899997
-10577597.6622,3479503.020499997
-10578143.8889,3479522.9733999968
-10576410.9299,3479710.3288000003
-10577158.0732,3479852.364500001
-10577071.7429,3479999.3694999963
-10577062.2415,3479929.956299998
-10577016.0247,3480276.0414000005
-10577065.4062,3480274.6177999973
-10576966.4701,3480277.278300002
-10577114.264,3480216.690700002
-10577043.3646,3479854.3783000037
-10577164.4089,3479623.578599997
-10577091.677,3479642.2471999973
-10580868.3297,3479767.647399999
-10580805.83,3479499.903300002
-10580822.6651,3480202.412600003
-10580661.3679,3480026.2607999966
-10580652.3205,3479748.8260999992
-10580703.6236,3479537.6499999985
-10580652.0564,3479801.8809999973
-10580704.8065,3479564.186300002
-10578768.3818,3474381.4157000035
-10579542.04,3476296.9909999967
-10578825.0416,3476491.7522
-10578488.7582,3476018.181599997
-10579116.9694,3476336.5326000005
-10576393.538,3476387.7973000035
-10577019.384,3475877.048600003
-10576060.7933,3475341.525200002
-10576114.2181,3475142.215800002
-10576818.6062,3476225.477300003
-10576601.4857,3476382.882100001
-10576918.6221,3476374.2201000005
-10576724.9746,3476493.8466000035
-10577062.6443,3476233.904299997
-10577021.5138,3476372.9425000027
-10577116.0178,3476488.9179999977
-10576988.6869,3476373.700099997
-10576788.2708,3476276.7097000033
-10575101.433,3477481.943400003
-10576519.3507,3476299.2440000027
-10577112.054,3476321.3483000025
-10577092.4602,3476217.972400002
-10577111.5903,3476247.4548999965
-10576091.5177,3477641.107500002
-10575765.3218,3477662.957999997
-10575765.2614,3477625.021300003
-10581119.7067,3477243.353500001
-10581119.6687,3477127.172600001
-10581556.4724,3477089.3165000007
-10581189.8572,3477126.2273999974
-10577145.8023,3479402.2863000035
-10577092.2505,3478964.498300001
-10578882.2153,3478891.0023000017
-10578899.5435,3479303.6159999967
-10578977.9345,3479357.947800003
-10579270.6582,3479311.7663000003
-10579264.2427,3479116.6191999987
-10579332.268,3479317.5314000025
-10579328.1733,3479122.358099997
-10579331.3505,3479273.7321999967
-10579331.0169,3479196.501000002
-10579017.0785,3478956.5055000037
-10579329.0542,3479164.1133999974
-10579378.3995,3479218.8791999966
-10579026.9478,3479030.9518000036
-10580178.2522,3479111.755900003
-10579327.0333,3479221.0064999983
-10578982.655,3478915.955499999
-10580417.0325,3479197.5156999975
-10580896.2822,3479110.639200002
-10580258.6836,3479286.3159999996
-10580248.5902,3478855.5397000015
-10581159.385,3478927.456699997
-10580993.6814,3478931.518600002
-10580901.6419,3479218.0747999996
-10580255.8486,3479165.3354
-10580945.5786,3478932.660099998
-10580907.5839,3478464.7150000036
-10580931.0725,3478569.480700001
-10580934.1064,3478701.743900001
-10580813.4186,3478399.5647
-10580584.389,3478721.4870999977
-10580781.2026,3478640.9661
-10580929.8347,3478515.5176
-10580327.8359,3478553.1794999987
-10578358.9032,3478392.6118
-10578458.1617,3478391.5386999995
-10578452.0079,3478228.0151999965
-10578283.53,3478229.1092000008
-10578120.409,3478427.514899999
-10578190.6034,3478426.4804999977
-10578173.0548,3478426.7391000018
-10578199.0598,3478341.9756999984
-10577957.9056,3478361.2126
-10577917.4684,3478351.0102000013
-10578135.2912,3478236.7529999986
-10578480.7589,3479395.3433
-10578497.4219,3479277.7925999984
-10578428.1929,3479344.0596999973
-10578428.0393,3479296.6565999985
-10578380.2507,3478277.674900003
-10578419.8057,3478277.4481000006
-10577179.6017,3478626.656800002
-10577112.9525,3478586.639200002
-10574939.8159,3476187.6147999987
-10576920.9418,3477407.213399999
-10577072.1839,3477236.8378000036
-10577069.3391,3476891.6999000013
-10577061.9092,3476960.3976000026
-10576874.0102,3477136.8712000027
-10576857.6871,3477493.5304000005
-10576920.3843,3477207.335199997
-10576919.5052,3477132.9711000025
-10576837.1063,3477270.2641000003
-10576874.4888,3477270.6564000025
-10576857.0167,3477203.4870999977
-10576923.8728,3476745.975100003
-10576202.3478,3477003.8979
-10575880.0716,3476881.528099999
-10576410.1467,3477319.632600002
-10575815.355,3476882.0111000016
-10576655.9547,3477441.403499998
-10575751.3895,3476877.2004999965
-10576331.5768,3477318.659199998
-10576138.6513,3477025.4055999964
-10576590.8675,3477133.549900003
-10575969.3687,3477431.5662999973
-10576924.8224,3476885.5678000003
-10576924.6475,3476859.853100002
-10576850.4558,3476776.962899998
-10576850.1508,3476732.704999998
-10577171.8136,3477199.949199997
-10577063.2209,3477156.351400003
-10578625.2346,3476384.954499997
-10577485.8466,3476215.3044999987
-10577561.2662,3475501.7978999987
-10578539.4272,3475602.1706999987
-10578519.413,3474892.953400001
-10577895.659,3475483.409500003
-10577566.2339,3475327.2409000024
-10577055.4372,3475721.6350999996
-10576930.4401,3475799.3125
-10576409.4807,3475361.0128000006
-10576700.7448,3475419.7511000037
-10577123.2157,3475476.979800001
-10577091.2737,3475398.3850999996
-10577147.9792,3475428.2150000036
-10576196.5562,3475301.261699997
-10576705.9791,3475118.4438999966
-10576668.3685,3475114.545400001
-10576335.9637,3475180.8693000004
-10576437.3366,3475082.9472000003
-10577656.6517,3476328.840499997
-10577639.3291,3475997.4386000037
-10577655.0032,3476043.1220000014
-10577658.5442,3476124.647699997
-10577658.6133,3476064.0011000037
-10577599.6173,3476091.587899998
-10576536.369,3477005.700000003
-10576535.2462,3476839.911399998
-10578567.8748,3476308.9381000027
-10578568.5007,3476425.3389
-10576927.749,3476139.972400002
-10576700.3348,3475926.824000001
-10576492.2096,3476095.0244999975
-10576323.1115,3476047.789800003
-10576322.5595,3476120.3759000003
-10576342.1294,3476091.284599997
-10576408.7564,3476135.461599998
-10576407.7643,3476183.081699997
-10579806.001,3479209.798100002
-10626535.1971,3484958.809799999
-10610364.7288,3455412.141999997
-10622171.8712,3484916.054700002
-10622171.5354,3484754.767999999
-10621839.8437,3483997.1670999974
-10616128.243,3488466.4513000026
-10615991.3599,3488433.7651000023
-10615885.7769,3488434.617899999
-10615815.3456,3488470.1027999967
-10615868.0217,3488469.463299997
-10615617.9273,3488474.8015
-10615749.5202,3488437.5886999965
-10615574.022,3488475.4368999973
-10616145.5411,3488518.026299998
-10616022.5473,3488519.2930999994
-10615990.9516,3488520.027999997
-10615797.4865,3488556.864699997
-10615850.1924,3488556.325000003
-10615964.5957,3488554.3915000036
-10615885.3982,3488555.4184999987
-10615661.7346,3488526.416000001
-10615678.7777,3488561.4629999995
-10615740.2252,3488560.576200001
-10615644.1724,3488526.6702999994
-10615617.829,3488527.052000001
-10615937.5456,3488603.5753000006
-10615797.4063,3488604.085699998
-10615832.4616,3488603.9054000005
-10615919.9642,3488603.630099997
-10615592.1744,3488608.906999998
-10581405.2441,3479771.4343999997
-10581484.2057,3479769.5022
-10581510.5264,3479768.858599998
-10581587.3504,3480125.019199997
-10581433.0736,3480207.459899999
-10571539.192,3469946.411600001
-10571533.024,3469962.797799997
-10571526.8675,3469979.2717999965
-10584478.2148,3507207.8527000025
-10584529.589,3507195.716300003
-10598069.7519,3461670.7065000013
-10597728.363,3461248.0962999985
-10597652.6097,3461693.024099998
-10596828.5083,3459884.6768999994
-10597007.1695,3460303.837899998
-10597412.4011,3459824.648199998
-10597025.8542,3459112.657200001
-10598190.4885,3459271.7388999984
-10596776.1883,3459226.6985
-10596845.5381,3459614.733099997
-10614309.1226,3457754.031300001
-10614698.9289,3457686.779600002
-10614287.923,3457563.0812000036
-10593938.5733,3462099.2405999973
-10593755.5912,3462085.704599999
-10594193.2372,3462077.6865999997
-10594344.9515,3462165.469899997
-10594414.6806,3461986.5205999985
-10594343.5307,3461883.7820999995
-10594236.7914,3461900.4442000017
-10594343.2102,3461864.9055999964
-10594344.4172,3461927.196800001
-10594343.8804,3461902.8057999983
-10593347.1629,3461905.242700003
-10593345.5396,3461800.4909999967
-10593108.5898,3461805.050800003
-10593069.8612,3461770.4887999967
-10593072.3831,3461624.512699999
-10594060.3076,3461225.5173999965
-10594415.8047,3461423.478500001
-10593939.7738,3461932.6963
-10593909.4955,3461933.1643999964
-10593888.464,3461933.4893999994
-10593867.4324,3461933.8144999966
-10593846.4009,3461934.1394999996
-10593923.5661,3461159.900200002
-10593922.9363,3461134.711000003
-10593922.5937,3461092.9880999997
-10593711.0248,3461097.2014999986
-10593423.8008,3461208.0056999996
-10593126.7305,3461090.7695999965
-10593929.778,3461462.597000003
-10593928.864,3461409.7544
-10593833.2802,3461432.567599997
-10593889.2851,3461325.8729000017
-10594265.6211,3461691.947300002
-10593336.1546,3461495.5869000033
-10593441.0338,3461514.8281000033
-10593533.5544,3461358.5134000033
-10593927.1733,3461311.9963999987
-10593365.7461,3461500.977499999
-10593395.9163,3461506.4843000025
-10594321.6319,3461551.891099997
-10594310.4929,3461517.3205000013
-10593928.4984,3461388.6174999997
-10593128.7114,3461308.6054000035
-10593071.1446,3461482.3537999988
-10593070.6215,3461418.9353
-10593208.6596,3461655.5555000007
-10593128.6841,3461561.748300001
-10593129.3607,3461606.6251000017
-10593130.3656,3461656.809600003
-10593130.4493,3461677.8483999968
-10593073.2362,3461678.660599999
-10593073.0568,3461656.101599999
-10593228.7257,3461569.6899999976
-10592911.0226,3461019.838200003
-10592919.1616,3461510.906499997
-10592918.4144,3461447.6900999993
-10592917.7279,3461419.2009999976
-10592916.844,3461360.0165000036
-10592999.8052,3461891.3840000033
-10592986.5084,3461417.5063999966
-10592930.0382,3461304.509999998
-10592989.0574,3461656.2695000023
-10592540.3084,3462118.1177999973
-10592540.1433,3462088.170500003
-10592536.5855,3461839.0292000026
-10592533.3162,3461624.6569000036
-10592529.7407,3461414.5662999973
-10592525.8319,3461272.0595000014
-10592524.4215,3461194.2324
-10592591.6056,3461327.7031000033
-10594294.3232,3460979.576200001
-10593664.7147,3460983.184100002
-10593918.1179,3460709.123999998
-10593533.0726,3460887.684600003
-10593534.3667,3460978.0139999986
-10593533.4631,3460942.414300002
-10593049.678,3460972.705799997
-10593456.9858,3460863.4896000028
-10593426.409,3460992.955499999
-10593160.1917,3459950.569799997
-10593139.3888,3459933.7585000023
-10593291.9095,3460514.0935999975
-10593354.7199,3459949.6115999967
-10593333.6904,3459949.6309999973
-10593422.1018,3460331.5287000015
-10593419.8893,3460133.898699999
-10593419.1085,3460064.1476000026
-10593420.6702,3460203.6501
-10593313.5126,3460018.8495000005
-10593291.5037,3459930.8817000017
-10593652.6353,3460361.9716000035
-10593647.2718,3460012.660099998
-10593646.0649,3459947.338100001
-10593625.0368,3459947.666199997
-10593582.9806,3459948.3222000003
-10593540.7505,3459939.2738000005
-10593651.9835,3460268.387199998
-10593651.1268,3460221.8910000026
-10593647.7002,3460035.9077999964
-10593682.7202,3460485.4371000007
-10593649.4135,3460128.899099998
-10593650.6985,3460198.642999999
-10593776.3387,3460220.043700002
-10593775.1824,3460103.7896
-10593774.7198,3460057.2883
-10593541.7074,3459991.369400002
-10596889.6637,3455763.6251000017
-10574308.503,3470629.4604
-10574071.6645,3470429.9575000033
-10574085.802,3470407.5326000005
-10572281.7334,3468448.986299999
-10572157.3866,3468397.7360000014
-10570825.2883,3470942.1730000004
-10601012.435,3469273.8233999982
-10601020.6919,3469517.6696000025
-10600960.1121,3469740.3574
-10601396.1574,3469690.421599999
-10601100.7997,3469888.849799998
-10601483.3859,3469931.160099998
-10601573.3648,3469891.858900003
-10601452.6899,3470115.578900002
-10601037.6038,3470170.956799999
-10601341.5392,3470933.1909999996
-10602028.118,3478264.8532000035
-10626478.2774,3490745.6793000028
-10626275.3305,3490745.3078000024
-10625995.4027,3490766.438500002
-10626349.5306,3490541.4180999994
-10570874.3542,3469737.9152000025
-10571179.3752,3469381.3685000017
-10568105.984,3471066.2717999965
-10598356.2051,3465625.292800002
-10598291.7648,3465665.650700003
-10573404.6622,3468626.7630999982
-10573439.7368,3468626.7551999986
-10573422.1995,3468626.7590999976
-10577263.8799,3455497.0691
-10577322.7464,3455412.3791000023
-10577242.4163,3455365.155100003
-10577201.9936,3455429.5354999974
-10577174.0208,3455446.3625999987
-10577064.3858,3455444.6624
-10577147.6248,3455412.998300001
-10576921.2756,3455502.2501000017
-10602814.7207,3457078.2608999982
-10593370.337,3474249.863499999
-10593718.3543,3474335.6455999985
-10593682.0878,3474336.6494000033
-10593521.2243,3474321.7739999965
-10593410.243,3474303.778300002
-10593374.694,3474304.9892999977
-10593375.4997,3474344.1670999974
-10593318.0395,3474334.9707999974
-10593290.4557,3474307.847400002
-10593683.4159,3474433.328900002
-10593592.7431,3474397.0590000004
-10593593.1697,3474434.858000003
-10593692.2545,3474394.7663000003
-10593462.8472,3474399.3038000017
-10593454.6141,3474438.2585000023
-10593400.0584,3474439.2722000033
-10593275.1295,3474441.5623999983
-10593666.4973,3474527.092500001
-10593639.4607,3474527.9033999965
-10593603.5356,3474528.6054000035
-10593548.6856,3474491.3867999986
-10593621.38,3474528.1279999986
-10593433.7922,3474495.2600999996
-10593322.5741,3474535.3325999975
-10593286.8871,3474535.7289000005
-10593732.6212,3474583.7934999987
-10593724.9718,3474622.6890999973
-10593626.5516,3474624.030199997
-10593598.4121,3474585.622100003
-10593571.5703,3474585.9875999987
-10593553.6757,3474586.2312999964
-10593608.6569,3474624.2739999965
-10593288.929,3474633.855800003
-10593725.3098,3474677.8800000027
-10593663.2108,3474718.456799999
-10593635.6971,3474680.429899998
-10593645.2217,3474718.968500003
-10593599.8521,3474681.450099997
-10593555.046,3474682.7249
-10593527.466,3474722.3113999963
-10593555.2761,3474721.5266999975
-10593572.9685,3474682.214900002
-10593334.7181,3474688.537600003
-10593335.4362,3474727.326700002
-10593317.543,3474727.661399998
-10593299.6497,3474727.9962000027
-10593380.1693,3474726.4899000004
-10593316.8249,3474688.872299999
-10593564.3591,3474778.067900002
-10593699.4597,3474811.868900001
-10593654.8195,3474812.9277999997
-10593461.804,3474780.9604
-10593355.4381,3474822.479800001
-10593301.7918,3474823.856899999
-10593318.6783,3474784.607500002
-10593319.6566,3474823.3913000003
-10593283.9525,3474824.311300002
-10593372.3504,3474783.240000002
-10593684.5842,3474868.875500001
-10593666.5125,3474869.411899999
-10593648.4392,3474869.8576999977
-10593612.9675,3474909.4444999993
-10593559.1361,3474910.802500002
-10593702.7551,3474868.5461999997
-10593402.3869,3474916.407399997
-10593375.5488,3474917.0116000026
-10593338.9001,3474879.030199997
-10593285.224,3474880.2383999974
-10593303.1161,3474879.8357999995
-10593725.5843,3475002.347900003
-10593644.1245,3474965.5507000014
-10593636.1276,3475004.559799999
-10593546.6712,3475006.763700001
-10593724.6366,3474963.5681999996
-10593437.7265,3474971.3084999993
-10593323.4126,3474974.880599998
-10593304.8858,3474975.6635999978
-10593305.5834,3475013.9386000037
-10593287.3686,3474994.4787999988
-10593390.3636,3475011.2060000002
-10593664.2131,3475100.738499999
-10593538.0971,3475103.9153999984
-10593690.0828,3475061.2775000036
-10593734.8105,3475060.1504999995
-10593479.7152,3475067.2905
-10593460.9139,3475104.061800003
-10593439.5244,3475068.343000002
-10593366.3865,3475070.6811999977
-10593361.1261,3475106.6503000036
-10593298.7058,3475072.4526999965
-10593576.6698,3475195.1191999987
-10593684.0031,3475153.805399999
-10593684.8999,3475192.592600003
-10593443.9305,3475199.2883
-10593368.914,3475164.9705
-10593748.0279,3475248.8175000027
-10593739.8444,3475286.0298999995
-10593713.0045,3475286.588600002
-10593542.1407,3475290.144100003
-10593605.7137,3475293.824199997
-10593695.1111,3475286.961099997
-10593483.8124,3475294.180200003
-10593669.7639,3475382.2476999983
-10593552.5799,3475384.7013000026
-10593705.5506,3475381.4981999993
-10593485.4148,3475389.3726999983
-10593447.8836,3475351.413900003
-10593314.5565,3475393.237400003
-10593707.6324,3475478.969800003
-10593636.0584,3475480.4689000025
-10593572.6271,3475442.990500003
-10593387.3909,3475448.037900001
-10593325.6341,3475488.242700003
-10593306.8732,3475449.858900003
-10593496.4937,3475484.377700001
-10593609.8436,3475541.032899998
-10593629.169,3475576.166199997
-10593647.185,3475575.723099999
-10593489.0281,3475550.6969000027
-10593498.6262,3475579.586000003
-10593426.177,3475581.225100003
-10593408.284,3475581.6296999976
-10593371.6295,3475543.6504999995
-10593345.6584,3475583.0461999997
-10593309.8723,3475583.8555999994
-10593444.07,3475580.820299998
-10593695.6622,3475667.5068999976
-10593667.9,3475629.3650999963
-10593650.9311,3475668.5834000036
-10593550.7216,3475632.1837000027
-10593446.4016,3475677.810800001
-10593392.8564,3475680.036600001
-10593373.8364,3475642.503200002
-10593339.2398,3475682.2290999964
-10593312.4061,3475681.6243999973
-10593705.1299,3475728.082999997
-10593625.7132,3475768.8059
-10593552.3408,3475731.762599997
