x,y
-10625091.4846,3480531.362400003
-10624964.8686,3480533.0683000013
-10625180.6304,3481904.436499998
-10625137.9837,3481905.3281999975
-10624970.3402,3481803.3549999967
-10625132.9843,3481650.3882
-10625111.916,3481588.102499999
-10624962.9538,3481486.641099997
-10624719.7104,3482553.3999999985
-10624864.0164,3482246.5173999965
-10625085.0691,3482233.780299999
-10625133.7952,3482134.6301999986
-10625162.1672,3480683.578400001
-10625462.2332,3480809.0590000004
-10625229.7435,3481160.814000003
-10625715.2523,3481008.2722000033
-10625781.7814,3481159.5577000007
-10625754.0229,3481122.685999997
-10625466.0392,3481296.884499997
-10625795.5128,3481229.0415999964
-10625666.5116,3481898.567599997
-10625247.7121,3481903.454599999
-10625242.3897,3481647.9311000034
-10625492.3575,3481578.913999997
-10625617.8205,3481472.535700001
-10625662.2348,3481431.6960000023
-10625504.422,3481475.6098000035
-10625481.9321,3481435.1066000015
-10626287.6622,3465125.0578000024
-10570712.6985,3470363.584399998
-10570517.9899,3470267.1944999993
-10626042.3318,3466582.100900002
-10625975.5309,3466582.996100001
-10600398.7204,3459228.922600001
-10600433.0326,3459201.2512999997
-10600467.1667,3459128.466499999
-10600556.1898,3459237.840599999
-10600700.4665,3459414.8716999963
-10600710.3837,3459429.783200003
-10600716.9981,3459618.5640999973
-10600734.191,3459564.3143000007
-10600953.6527,3459725.7564999983
-10601051.7054,3459847.9245000035
-10601010.7673,3459978.7688999996
-10609175.973,3481443.113499999
-10609336.164,3481578.2710999995
-10609014.5874,3481588.792300001
-10609261.0416,3482150.1383000016
-10609326.018,3482363.456100002
-10609460.7026,3482039.4309
-10621757.7261,3483346.159900002
-10622289.5462,3467945.7633000016
-10619354.4867,3468895.8122999966
-10619448.5899,3468887.0015999973
-10619743.1444,3468754.9430000037
-10631087.0466,3455709.891099997
-10609253.1609,3465008.023000002
-10609239.2944,3465047.690399997
-10609225.6947,3465087.6466000006
-10618052.1347,3486083.9296000004
-10617892.0039,3486086.6504999995
-10608682.8448,3482718.634499997
-10608766.7143,3482604.1920000017
-10608830.3127,3482537.177500002
-10608661.5813,3482492.0287000015
-10608681.7935,3482311.3738999963
-10608508.0658,3482889.235200003
-10608206.2592,3482493.2251999974
-10608271.4046,3482721.227600001
-10607991.8113,3482771.3285000026
-10608249.7399,3482841.149599999
-10608188.0544,3483085.288999997
-10608272.3221,3483084.5352
-10624334.5538,3471025.1696000025
-10624493.5585,3470950.5737000033
-10624361.4634,3470916.841300003
-10624148.8495,3470857.733599998
-10623980.0564,3470801.264399998
-10624034.0892,3470742.7983999997
-10624032.5778,3470580.8334000036
-10624436.341,3470751.2575000003
-10624056.6402,3470411.737800002
-10591649.0847,3485201.9727
-10591403.9854,3484733.283399999
-10621317.6573,3482595.3280000016
-10610658.5817,3468714.6071000025
-10611096.5181,3468729.4201000035
-10610922.0203,3468820.6459000036
-10610949.8556,3468830.3533999994
-10610929.9835,3468860.3655999973
-10610884.7047,3468871.0688000023
-10591958.6664,3461087.643100001
-10592147.6609,3460798.2765000015
-10592255.0033,3460925.093800001
-10592354.6289,3461642.688699998
-10592355.4305,3461704.4958999977
-10592471.7975,3462137.7079000026
-10608252.0364,3464083.2502000034
-10613762.0937,3484231.3144999966
-10613868.9434,3484139.091799997
-10630185.2242,3473704.7558000013
-10633218.6254,3476386.7126
-10616771.474,3479714.220899999
-10616833.1914,3479727.5033000037
-10620080.8453,3484816.094899997
-10620073.4221,3484878.142999999
-10620158.2403,3484981.6545
-10619717.739,3485124.1920000017
-10608636.7131,3487893.0759000033
-10608522.325,3487081.684299998
-10630790.9268,3479651.6228
-10630847.6141,3479384.478699997
-10630842.6375,3479829.5854
-10610584.8024,3483194.533699997
-10611069.9382,3483261.270199999
-10610566.6819,3483401.4197999984
-10610996.3906,3483447.532899998
-10610911.8617,3483572.1361000016
-10611290.0745,3483792.1646
-10611439.0861,3483719.3676000014
-10611536.8613,3483432.182400003
-10611443.9902,3483319.261500001
-10610464.2588,3483197.343500003
-10611065.0975,3484274.5540999994
-10610840.213,3484285.225100003
-10611404.3406,3484283.6076999977
-10611604.9952,3484242.347099997
-10611535.158,3484114.3779999986
-10611514.1071,3484114.5974999964
-10601465.3157,3478723.4946999997
-10601419.5856,3478805.0857999995
-10601865.3462,3478937.9727
-10601843.291,3479077.3791000023
-10609050.1615,3496343.6708000004
-10629115.2595,3469226.613499999
-10629013.2007,3469691.9483999982
-10598266.9298,3460945.4868
-10598392.3823,3460783.3488000035
-10629094.2595,3476467.8803000003
-10629177.8326,3476482.4943000004
-10611650.5762,3482201.2572000027
-10611584.5753,3482156.5226000026
-10632356.0192,3463002.677699998
-10616546.4052,3484485.5458000004
-10616566.5397,3484369.0451999977
-10616587.8131,3484368.757100001
-10616329.15,3484122.425999999
-10616583.8113,3484134.575199999
-10616276.0261,3484686.0085000023
-10616144.9958,3484550.4519999996
-10599314.0694,3464042.2738000005
-10599225.6954,3464020.3742000014
-10599190.0871,3463955.3922000006
-10610938.0838,3487901.7563000023
-10611025.2668,3487731.6416999996
-10627250.0221,3464632.0524000004
-10606784.0505,3460255.8532999977
-10606726.2311,3460257.3079999983
-10613003.007,3481751.0451999977
-10612985.465,3481678.0111000016
-10608483.5871,3483297.6893000007
-10607700.3893,3482852.977300003
-10607572.8753,3482853.0754999965
-10607594.1399,3482896.476999998
-10607530.5374,3483013.3065000027
-10607696.3981,3483241.0847000033
-10607654.449,3483404.3869000003
-10607614.0379,3483512.9329999983
-10607761.9344,3483683.726800002
-10607741.0231,3483726.3615000024
-10607843.5035,3483637.5933
-10570943.6668,3468680.5403999984
-10628948.1245,3481000.1040999964
-10628653.3531,3481206.5050000027
-10608110.7851,3503891.4499000013
-10608249.3221,3503898.225299999
-10621008.0032,3485498.4438999966
-10613849.7179,3488635.5352
-10589352.6709,3465897.909599997
-10589327.9251,3465716.3389
-10624378.748,3468366.4307999983
-10624669.2487,3468516.0402999967
-10624311.6042,3468548.966300003
-10664721.86,3476692.206799999
-10664861.8434,3476694.2239999995
-10618907.0333,3484531.5293999985
-10619040.728,3484469.1824999973
-10597137.1324,3464487.156999998
-10625884.0363,3466287.417800002
-10609740.2555,3493650.609700002
-10609662.3203,3493734.406000003
-10609822.9855,3493977.1493000016
-10599168.1716,3465006.0478999987
-10617573.5767,3484488.909400001
-10617577.2663,3484599.2487000003
-10617023.2345,3484507.712200001
-10617680.6376,3485025.7969999984
-10617679.2658,3484918.708899997
-10617496.1339,3484801.5102000013
-10617560.552,3484799.1728999987
-10617627.8375,3484952.722099997
-10617412.9191,3485015.547200002
-10617462.7347,3485013.666100003
-10617068.4188,3485152.6669000015
-10617117.2073,3485116.5011000037
-10617191.3191,3485058.4478999972
-10616854.3449,3485062.407899998
-10615488.5174,3482384.3293000013
-10597046.7752,3464856.8559999987
-10596747.1332,3465044.5317
-10596628.027,3465038.003200002
-10596517.7661,3465283.4575999975
-10596401.5324,3465119.584899999
-10595831.0891,3465070.721699998
-10596049.0819,3464854.236299999
-10595985.9678,3464854.7466999963
-10630874.8746,3455193.3893000036
-10630761.7637,3455189.6147999987
-10631108.6628,3454816.541500002
-10631106.1263,3454644.002700001
-10631049.5528,3454976.0172000006
-10630869.598,3454781.9582
-10615979.9045,3467594.974799998
-10616129.5307,3467467.3884000033
-10616037.7465,3467565.4812999964
-10616063.5493,3467548.0437999964
-10618613.2466,3484343.647399999
-10618801.1788,3484464.4345000014
-10615922.4423,3465682.516400002
-10626649.3932,3454158.2453000024
-10615192.0185,3487946.2075999975
-10615291.3764,3487945.6312000006
-10615225.2541,3487906.494599998
-10615158.7974,3487846.0672999993
-10615115.0104,3487745.6816999987
-10615025.2651,3487645.662100002
-10615521.1364,3487556.2568000033
-10615530.4451,3488122.1788000017
-10613914.0002,3487543.793700002
-10614318.8013,3487539.117700003
-10614660.9179,3487582.8170000017
-10614318.8747,3487584.997299999
-10614527.8984,3487467.3079999983
-10614272.4956,3487698.534699999
-10614721.5227,3487921.1626999974
-10614761.4539,3488100.7326999977
-10614107.7098,3487879.8110999987
-10628671.692,3469538.824699998
-10628811.2939,3469548.7305999994
-10618573.1418,3481667.488499999
-10571500.1,3470369.6339000016
-10571750.3727,3470428.498999998
-10571609.1885,3470429.354000002
-10571411.3677,3470333.850100003
-10571816.1258,3468014.7035000026
-10571741.9379,3468043.6570999995
-10571743.2751,3468450.1404
-10571499.4326,3468357.043200001
-10571609.2588,3468167.5600000024
-10616920.1134,3462925.1503000036
-10616815.9404,3463411.717600003
-10616744.1103,3463542.6948999986
-10616408.7808,3462972.7343000025
-10616172.8063,3462850.6599999964
-10616597.9415,3463692.2065000013
-10616522.4097,3463073.735100001
-10616600.0165,3462906.527900003
-10616484.3614,3462865.3352999985
-10616826.0263,3463578.048799999
-10616991.0383,3463280.000500001
-10617042.7976,3463105.553199999
-10617069.8414,3463562.9990999997
-10617053.2764,3463557.1921999976
-10617170.9156,3463538.216799997
-10617071.5996,3463503.1477999985
-10617226.1498,3463326.735600002
-10617278.1657,3463284.955600001
-10617335.9512,3463172.3082000017
-10617200.4598,3463025.349299997
-10617174.2585,3463015.9130999967
-10609261.3564,3460986.579999998
-10609543.9596,3460614.0565000027
-10609357.4587,3460719.8106999993
-10609423.2158,3460664.012199998
-10608763.9382,3461078.4375
-10609336.7284,3460647.8620000035
-10609382.3864,3460545.688699998
-10609489.9013,3460435.969800003
-10609335.6686,3460428.768799998
-10623698.7305,3487446.4629999995
-10635188.2575,3478394.4553999975
-10619356.1881,3485309.1498000026
-10619418.5766,3485372.2902000025
-10619505.3959,3485387.1305000037
-10595261.9703,3483490.7602000013
-10599897.659,3464007.6344000027
-10600017.6763,3464405.2228000015
-10599890.2093,3464448.6454000026
-10600000.6125,3464634.4240999967
-10599928.5983,3464712.1040999964
-10600119.7177,3464733.7528000027
-10600263.3163,3465053.570799999
-10600263.4996,3465077.450099997
-10599997.7565,3465018.4510999992
-10625972.6334,3465145.180399999
-10597553.3504,3482306.6768999994
-10597586.2391,3482306.4706000015
-10597395.8901,3482308.1435000002
-10596642.559,3482536.5517000034
-10596835.674,3482536.1545
-10598411.5985,3482010.0934000015
-10598264.7364,3481584.3227000013
-10598122.8742,3481584.616899997
-10597734.4384,3481590.0951000005
-10597046.0307,3481599.2456
-10596689.3023,3481328.8200000003
-10626253.2751,3465734.789800003
-10568047.8631,3476022.9455000013
-10566874.6807,3475635.0845
-10567793.3542,3475614.726800002
-10568284.3507,3476276.5622000024
-10568520.3522,3475784.0349999964
-10567457.5106,3476203.8030999973
-10567075.2565,3476182.208300002
-10578857.4858,3479059.1884000003
-10616818.8528,3484925.9526999965
-10611982.3398,3477064.9217000008
-10612230.5221,3476827.5283999965
-10624369.8214,3466132.5560000017
-10624099.8493,3466136.206100002
-10624410.0917,3466098.3122000024
-10611291.7034,3505365.094300002
-10611925.0732,3505542.9289000034
-10582522.6192,3488096.547600001
-10582773.6438,3487641.6788000017
-10582820.9124,3488086.253399998
-10595020.9819,3465027.754900001
-10594657.8233,3465033.522
-10625722.0399,3485029.104199998
-10620122.891,3473583.712200001
-10610460.1141,3457890.9839999974
-10599200.105,3478203.361100003
-10599137.8392,3478137.3029000014
-10598570.2239,3477978.0715000033
-10599137.9814,3477951.1094999984
-10612086.7537,3487650.794399999
-10612244.6969,3487648.2326000035
-10612860.3318,3487601.4258999974
-10613036.6087,3487778.3061999977
-10612866.069,3488045.3052999973
-10613103.0239,3488049.473099999
-10625973.7979,3465949.880599998
-10616418.7162,3485362.5659999996
-10616297.15,3485362.773500003
-10616168.2274,3485363.814000003
-10616050.282,3485190.1903000027
-10615928.374,3485147.3319000006
-10615818.8734,3485147.8506999984
-10615820.2441,3485365.1186999977
-10616451.4337,3485515.1599999964
-10616503.7044,3485472.9399000034
-10616000.1368,3485581.572300002
-10615877.8817,3484955.6646
-10616117.716,3485623.8979
-10616078.4933,3485733.8878000006
-10616528.7587,3485729.4979000017
-10616590.8809,3485791.1894999966
-10616591.9047,3485835.7533000037
-10615909.5849,3485801.6674000025
-10616128.3734,3486242.876199998
-10616324.7977,3486198.1873999983
-10616215.1172,3486199.095899999
-10616196.1695,3486304.9970000014
-10616131.318,3486456.159400001
-10616224.0579,3486555.1775999963
-10616415.2387,3486647.4184999987
-10616456.2771,3486734.826399997
-10616491.5688,3485976.2422999963
-10618584.8707,3484250.092799999
-10618495.2592,3484154.123800002
-10618496.1114,3484253.0200000033
-10618349.1818,3484229.068599999
-10618556.0396,3484026.837899998
-10618627.9636,3484197.0045000017
-10625024.1642,3470163.8134000003
-10624092.0929,3487471.756099999
-10627168.9218,3471864.900600001
-10595858.6854,3474494.6567
-10595900.2382,3474493.5045000017
-10595734.971,3474732.5249999985
-10595986.0808,3475200.539099999
-10596010.622,3475609.1587999985
-10596052.8131,3475679.875
-10596058.4925,3475909.684799999
-10595878.5806,3476072.8281999975
-10595863.7443,3476256.732900001
-10595793.696,3476303.783
-10595773.6601,3476378.052199997
-10596453.7111,3476288.4377999976
-10596241.4751,3476245.2431999967
-10596261.4425,3476176.400200002
-10596282.6813,3476175.972099997
-10596555.7691,3476170.4316999987
-10596428.1025,3476059.2470000014
-10596227.2901,3475674.7858999968
-10596495.6995,3475357.6863999963
-10596473.513,3475308.845399998
-10596438.1417,3475096.442599997
-10596546.7858,3475048.6598000005
-10596470.4053,3474914.025600001
-10596569.5515,3474836.0539000034
-10596337.4839,3474577.428000003
-10596244.2447,3474671.661600001
-10596255.962,3475950.6942000017
-10596465.3385,3475899.6418000013
-10596381.1384,3475901.726400003
-10596636.8051,3474667.376199998
-10596840.4713,3474618.9297999963
-10596822.4907,3474768.6604999974
-10596642.1696,3474878.4060999975
-10596688.6131,3474877.3345
-10596756.4583,3474876.4596000016
-10596717.1418,3475124.8153000027
-10597265.0831,3475180.1086999997
-10602693.0753,3473882.744599998
-10602650.6512,3473883.231200002
-10602503.7954,3474258.570100002
-10602882.4764,3474116.610200003
-10602742.5301,3474323.4717999995
-10606336.7144,3481146.9426999986
-10631218.55,3473815.158699997
-10625187.6896,3469602.4997999966
-10624995.6342,3469906.2918
-10625079.2298,3469506.9975000024
-10624875.1385,3469529.0397000015
-10625054.0197,3469468.636
-10601098.3063,3473388.536600001
-10601272.4662,3472663.830499999
-10601175.4809,3472914.8312000036
-10601211.1329,3472867.1132000014
-10601112.6672,3473114.4108000025
-10601047.3277,3472743.6319999993
-10600880.7636,3473406.231200002
-10600931.5332,3472842.9882000014
-10600789.1524,3473055.6378000006
-10600873.0637,3472974.416000001
-10600828.3942,3472936.9010000005
-10606354.3878,3478966.773500003
-10606430.8882,3478924.830600001
-10600570.8515,3460863.549800001
-10600737.7609,3461055.0089000016
-10599981.2083,3460955.331799999
-10600212.4391,3460859.6074
-10620547.2515,3485211.6956999972
-10620652.8641,3453897.5979999974
-10620647.1474,3453634.2387999967
-10620486.4053,3453285.143299997
-10620550.4995,3453107.2479000017
-10620871.7177,3453879.723700002
-10597793.5316,3473979.527800001
-10633787.4173,3478844.7304000035
-10633440.8922,3479619.8215000033
-10633503.2245,3479295.5666999966
-10633454.9244,3479073.644100003
-10633333.7428,3479169.376199998
-10633344.8731,3479220.0515
-10633331.2329,3479268.9058
-10633335.8718,3479346.978500001
-10633325.2256,3479298.5139999986
-10633298.4452,3479295.6291999966
-10633269.3633,3479187.5112999976
-10633897.17,3479684.1620000005
-10609396.9865,3490050.7562000006
-10606766.6694,3464657.6677
-10606624.3255,3464633.197800003
-10606613.2693,3464529.7591999993
-10601951.5648,3470395.5605000034
-10601880.9759,3470395.7355000004
-10601898.3446,3470358.3828999996
-10601861.7407,3470209.2575000003
-10628085.4031,3464872.1415000036
-10627586.6654,3464778.5088
-10628000.0527,3464774.2273999974
-10627520.5677,3464722.250699997
-10627585.9213,3464721.4135000035
-10627697.5871,3464627.610299997
-10627819.5216,3473599.704499997
-10627820.2421,3473671.3999999985
-10627132.2271,3464432.2135000005
-10627385.3066,3464508.5741000026
-10572643.1943,3470004.860600002
-10615459.2513,3465586.054899998
-10667440.7319,3477341.044399999
-10605442.6348,3464728.0003999993
-10605276.8931,3464800.643600002
-10605400.2285,3464689.2141000032
-10605497.9537,3464820.990199998
-10605373.9933,3465005.4824
-10605268.0818,3464875.8847000003
-10605191.4368,3464781.8215999976
-10605082.3905,3464647.101300001
-10605180.8666,3464479.046599999
-10605488.5198,3464553.5741000026
-10605504.4136,3464600.237800002
-10605228.9929,3464709.9980000034
-10605373.5698,3464598.2792000026
-10605275.8855,3464562.402400002
-10605431.7273,3464632.098099999
-10628218.4457,3476832.2941000015
-10628174.7559,3476981.6401999965
-10628124.4899,3477501.622100003
-10616657.0773,3485474.6740000024
-10607026.8787,3462863.940399997
-10606988.9115,3462910.6653999984
-10607088.9656,3462799.2912999988
-10607020.0606,3462763.907399997
-10607164.2047,3462587.6120999977
-10607079.543,3462597.214599997
-10623105.8701,3465402.277900003
-10623066.4794,3465299.115199998
-10623104.6634,3465284.777599998
-10622821.845,3465258.775799997
-10622700.5559,3465090.4463
-10622745.7747,3464985.8260999992
-10623012.15,3465477.7075999975
-10622980.0869,3464811.0912000015
-10623030.4263,3464648.980700001
-10623089.605,3464434.974399999
-10613857.4025,3462515.0973000005
-10613218.4343,3462264.3915000036
-10614281.3151,3462629.3660999984
-10614285.683,3462529.0199000016
-10614408.871,3462415.3938999996
-10614151.8062,3462393.6806999967
-10614085.1436,3462320.5654999986
-10614022.9277,3462327.853100002
-10613902.1092,3462306.710199997
-10613432.3821,3462057.9430000037
-10613358.4863,3462144.9913000017
-10613264.2523,3462098.9900999963
-10613133.6134,3462135.6115999967
-10613965.5739,3462187.235799998
-10613163.3895,3461908.0697000027
-10613685.2278,3462983.7886999995
-10614041.1596,3462798.8298999965
-10613917.228,3462800.7336999997
-10613547.4789,3462721.1761000007
-10613595.408,3462640.329499997
-10614194.2815,3462709.7739999965
-10613253.2465,3462400.086099997
-10613044.962,3462477.142499998
-10613140.5667,3463108.707199998
-10612839.9663,3462858.2646000013
-10612961.8743,3462816.9319999963
-10613046.6352,3462724.3641000018
-10613050.1663,3462682.3858999982
-10612860.3255,3462535.3926
-10612773.7528,3462530.9456999972
-10612735.2271,3463207.5879999995
-10612807.0389,3463183.1309999973
-10614382.6309,3462212.0605000034
-10614221.2199,3462157.237499997
-10614184.8528,3462144.885300003
-10614483.0303,3462210.8271000013
-10568547.3588,3471709.759300001
-10614885.2583,3459959.170000002
-10614567.0905,3459602.1983999982
-10613928.0316,3460012.5802000016
-10613817.6861,3460014.1393000036
-10613764.3738,3459377.1096
-10613952.3676,3459407.3015
-10614641.9119,3459012.337899998
-10614292.5809,3459165.4553999975
-10614244.0388,3459120.350900002
-10613905.2946,3459247.471900001
-10614133.4678,3459116.8861000016
-10613555.4379,3459296.223200001
-10613240.0128,3459299.8496999964
-10613302.2726,3459245.6274000034
-10613620.9273,3459173.5019999966
-10613278.412,3459071.4856999964
-10613235.6336,3459030.5084000006
-10613381.7238,3458965.2907999977
-10627343.0726,3471982.3122000024
-10627269.2334,3472135.962399997
-10627493.0217,3472251.7355000004
-10627687.8755,3472466.2161
-10627623.0771,3472824.287100002
-10627760.55,3472648.4860000014
-10627481.592,3471915.784699999
-10628086.9676,3471854.345899999
-10628010.5054,3471808.7029
-10627893.3902,3471698.330499999
-10627687.4646,3471826.3132999986
-10628083.9806,3471516.3708999977
-10628051.7458,3472226.9157000035
-10628198.4457,3471938.0918999985
-10628342.7327,3472013.0155000016
-10628021.0405,3472390.406999998
-10627814.969,3472684.587899998
-10628424.4174,3472515.945799999
-10626907.3009,3464965.1736999974
-10626850.2455,3464964.4504999965
-10626814.1802,3464943.056900002
-10627050.9555,3464635.5490000024
-10626847.2046,3464822.7722999975
-10626895.1813,3464637.203900002
-10613766.6145,3484999.656199999
-10598967.0651,3462649.861299999
-10599023.7136,3462762.587099999
-10599085.6396,3462786.4153999984
-10599222.4084,3462809.3971000016
-10599125.5598,3462644.913800001
-10598896.8797,3462363.9843999967
-10599350.6495,3462737.4135000035
-10599355.4726,3462601.2026000023
-10599356.1495,3462520.3254000023
-10624288.3783,3470220.570100002
-10600383.3172,3466033.4758
-10600412.738,3465758.3099000007
-10627203.804,3476914.6709999964
-10626803.4733,3477326.9728000015
-10627324.8763,3477550.7003000006
-10627119.0704,3477504.680200003
-10627301.5741,3477506.3928000033
-10627393.2311,3477439.6647000015
-10627370.5141,3477439.4941999987
-10627414.1733,3477296.3669999987
-10627344.1561,3477239.590300001
-10627208.3616,3477238.1740999967
-10627138.3978,3477237.292800002
-10627344.3309,3477202.2963000014
-10627366.3785,3477088.468699999
-10627019.547,3477024.3489999995
-10626973.3938,3477092.4393000007
-10626793.3433,3477655.3559999987
-10627192.5792,3477768.963399999
-10626891.5388,3477766.8060000017
-10627227.7068,3477846.270800002
-10627266.1618,3477749.434100002
-10628557.27,3477632.5512000024
-10628584.6465,3477557.624499999
-10628583.0838,3477095.9135999978
-10628762.2051,3476818.9086000025
-10628738.4372,3476717.490699999
-10628920.6436,3476201.469700001
-10594466.175,3463828.7502999976
-10594464.6886,3463728.1599999964
-10615062.9804,3464915.1243999973
-10615301.6957,3465035.9990999997
-10615181.3339,3464954.0829000026
-10615314.1252,3465000.6384000033
-10615441.97,3464634.1292999983
-10615576.3879,3464474.262699999
-10615666.4129,3464280.682400003
-10604064.79,3462245.173299998
-10603894.4987,3462158.3259000033
-10600780.4968,3460885.9343999997
-10606950.6676,3479015.854500003
-10617436.4165,3487334.5621000007
-10613413.6707,3454527.2600999996
-10613092.7715,3454617.1532000005
-10627951.5848,3465107.1185000017
-10623295.7618,3464822.4250999987
-10623319.5353,3464820.474799998
-10623165.4921,3464796.1384000033
-10623216.6853,3464746.878399998
-10623166.3767,3464690.467799999
-10623222.2314,3464565.846900001
-10610654.0148,3485382.3830000013
-10610613.2908,3485333.5156000033
-10610409.7419,3484982.0886999965
-10610370.7567,3485035.427199997
-10626294.1239,3479417.8642999977
-10625852.5163,3479508.3982999995
-10625754.5851,3479510.4324999973
-10625930.0045,3479340.6916000023
-10625761.87,3479421.7853000015
-10625563.1028,3479343.1224000007
-10625590.8678,3479345.130599998
-10625326.2631,3479271.8817000017
-10612737.1516,3482629.0495999977
-10612681.8201,3482617.2599000037
-10612654.7193,3482617.9736
-10612393.5666,3482057.239500001
-10612214.9427,3482698.304700002
-10612132.7892,3482576.0495999977
-10617664.4632,3483462.155299999
-10619143.11,3481247.0835999995
-10617258.9237,3484111.5725999996
-10617304.3657,3484088.9507
-10604211.3015,3482606.828900002
-10604380.0228,3482672.592699997
-10603944.8051,3482787.5081999972
-10604011.2746,3482899.2161
-10604266.8266,3482940.900200002
-10604371.9321,3482897.418300003
-10604373.2132,3483045.0757
-10603844.6513,3483153.9503000006
-10604014.1839,3483110.0216000006
-10604185.4836,3483215.536200002
-10606385.9297,3482588.4371000007
-10606296.9695,3482589.5559
-10606455.976,3482704.398199998
-10606710.4691,3482766.9048999995
-10606711.3249,3482812.774700001
-10606267.7285,3482820.5819000006
-10606693.5957,3482878.7524000034
-10606638.1763,3482993.0513999984
-10606365.4162,3482998.942400001
-10606687.7123,3483151.0517000034
-10606660.5096,3483218.584899999
-10606217.1166,3483227.601400003
-10606682.0891,3483331.219499998
-10606719.5419,3483330.6906000003
-10606318.5363,3482707.0358999968
-10606704.3907,3483490.7717999965
-10606656.9919,3483491.515299998
-10606611.6959,3483604.126500003
-10606725.2251,3483894.219899997
-10606400.2908,3483834.2391000018
-10606171.9602,3483792.4733999968
-10606061.1093,3483500.717699997
-10609693.8158,3488647.090400003
-10581150.1243,3447889.427699998
-10611927.0601,3482860.5260000005
-10589773.2262,3477543.155000001
-10590218.0531,3476980.715300001
-10590309.7632,3476967.436800003
-10609740.1376,3464975.029600002
-10609882.6674,3465066.9377999976
-10610005.8352,3465069.9354000017
-10610099.9549,3465103.6374000013
-10610174.9796,3465105.3298999965
-10609660.085,3464778.218199998
-10610108.2961,3464833.271300003
-10610215.4151,3464831.0419000015
-10609881.4918,3464746.5503999963
-10609641.5295,3464482.3376
-10603017.0541,3470448.8002000004
-10602912.0891,3470409.6383000016
-10602850.1329,3470389.341300003
-10602744.8394,3470254.3527000025
-10602644.621,3470587.6120000035
-10602883.3517,3470641.2432999983
-10607571.8314,3453384.3183000013
-10619013.6465,3484278.4239000008
-10606593.5223,3465855.3847000003
-10608276.2685,3461976.719899997
-10608195.5653,3461995.875500001
-10608240.0563,3461946.3937000036
-10608316.3221,3461922.4310000017
-10608562.8936,3461823.5543000028
-10608406.9226,3461779.8237999976
-10596580.6345,3463861.1457
-10606880.5685,3466472.0359999985
-10606684.3276,3466477.8281999975
-10606828.7543,3466714.3442
-10579706.7205,3481106.870099999
-10619404.44,3486159.686300002
-10619418.0154,3486238.117399998
-10606139.8834,3482540.6933000013
-10605926.1355,3482540.5242
-10605817.5447,3482437.4926000014
-10627794.4542,3465156.6466000006
-10612365.4659,3465765.8647999987
-10612299.8285,3465770.4844999984
-10612523.3162,3466024.441399999
-10612145.5179,3465236.7349999994
-10612300.9933,3465353.191399999
-10612329.1076,3465617.4565000013
-10612477.101,3465136.1977000013
-10612635.4746,3465192.462200001
-10612267.2147,3464954.1653999984
-10612619.3866,3465111.236299999
-10629830.1641,3474045.0331000015
-10629680.6363,3474334.2668000013
-10610576.9438,3487977.6538999975
-10610231.427,3487981.441200003
-10610247.1604,3487920.1432000026
-10600204.5036,3465500.959399998
-10616839.4429,3485809.9614000022
-10607232.4315,3482661.0221000016
-10607218.9839,3482754.139200002
-10607153.6362,3483214.1275999993
-10606969.3015,3482875.0161999986
-10606847.8064,3483375.3044999987
-10606986.7737,3483442.4952000007
-10607240.3058,3483994.8641000018
-10617172.5027,3484808.2449999973
-10617151.5923,3484808.4984000027
-10607194.5138,3461399.1697999984
-10606949.3097,3461406.7008000016
-10606913.8441,3461407.7324
-10610351.4897,3465563.2520999983
-10610774.0679,3465777.990500003
-10610665.8715,3465732.0999
-10610481.8539,3465564.0768000036
-10610963.1001,3465483.705799997
-10610747.4657,3465305.5055000037
-10610772.909,3465238.840400003
-10611104.2399,3465680.3794
-10610919.6494,3465822.7413000017
-10610973.5137,3465811.527099997
-10611462.0646,3465410.625
-10611135.7035,3465385.417300001
-10611268.8053,3465410.398599997
-10611253.7214,3465399.5160000026
-10610841.2518,3465164.525899999
-10611141.9477,3465239.014200002
-10611395.0755,3465310.2013000026
-10611367.0213,3465135.891900003
-10628743.1915,3464621.9433000013
-10628509.2371,3464784.0512000024
-10628557.1474,3464948.6116999984
-10628459.3014,3464961.9398000017
-10628715.8642,3465038.8932000026
-10635194.7673,3474767.5912000015
-10634916.4247,3474913.755900003
-10618486.1384,3486103.9302999973
-10618379.9895,3486063.4755999967
-10618809.2104,3486099.480700001
-10618633.7102,3485996.285599999
-10617751.6463,3485044.8118999973
-10614645.6415,3464765.956100002
-10632472.9009,3476660.7551999986
-10615342.6674,3460620.9443000033
-10615377.0166,3463973.2600999996
-10615610.48,3464130.973099999
-10612017.31,3463611.0513999984
-10612263.0466,3463421.498499997
-10611875.823,3463598.3029000014
-10611711.4833,3463456.2126
-10611606.5541,3463418.8642999977
-10611892.6767,3463451.479699999
-10612103.2352,3463412.6581000015
-10611849.1266,3463413.706600003
-10612133.3225,3463244.1252999976
-10611651.4768,3463358.2271
-10612078.5443,3463152.8589999974
-10612623.3242,3462793.6215000004
-10612240.7597,3463028.3506999984
-10612305.3273,3463013.2268999964
-10612156.2421,3463012.998999998
-10611933.6941,3463117.5891000032
-10612193.6797,3462670.083499998
-10611976.0448,3462672.8505999967
-10612536.8869,3462602.627700001
-10612670.6988,3462654.228
-10612354.6157,3462480.529600002
-10612031.2066,3462432.630599998
-10612195.4783,3462389.800499998
-10611919.3934,3462396.8172999993
