x,y,gmt,precip_mm
-10600866.0527,3447436.3517000005,2.5,204.95098505434783
-10596224.0299,3447436.3517000005,2.5,206.82809103260868
-10591582.0071,3447436.3517000005,2.5,204.93213315217392
-10586951.1163,3447436.3517000005,2.5,204.77150135869564
-10582309.0935,3447436.3517000005,2.5,206.0921535326087
-10577667.0708,3447436.3517000005,2.5,206.3587635869565
-10624053.9026,3452774.228600003,2.5,195.19728260869564
-10619411.8798,3452774.228600003,2.5,197.7999320652174
-10614780.989,3452774.228600003,2.5,202.559375
-10610138.9662,3452774.228600003,2.5,205.76582880434782
-10605496.9435,3452774.228600003,2.5,205.57768342391304
-10600866.0527,3452774.228600003,2.5,210.2579483695652
-10596224.0299,3452774.228600003,2.5,208.48386548913044
-10591582.0071,3452774.228600003,2.5,207.9828804347826
-10586951.1163,3452774.228600003,2.5,207.22866847826086
-10582309.0935,3452774.228600003,2.5,207.0094089673913
-10577667.0708,3452774.228600003,2.5,207.9506453804348
-10637968.8389,3458101.5047999993,2.5,190.80044157608697
-10633326.8162,3458101.5047999993,2.5,191.90968070652173
-10628695.9253,3458101.5047999993,2.5,194.20234375
-10624053.9026,3458101.5047999993,2.5,193.58777173913043
-10619411.8798,3458101.5047999993,2.5,196.1000339673913
-10614780.989,3458101.5047999993,2.5,201.02622282608695
-10610138.9662,3458101.5047999993,2.5,204.8677989130435
-10605496.9435,3458101.5047999993,2.5,206.44510869565218
-10600866.0527,3458101.5047999993,2.5,207.49252717391303
-10596224.0299,3458101.5047999993,2.5,208.71844429347826
-10591582.0071,3458101.5047999993,2.5,204.9265964673913
-10586951.1163,3458101.5047999993,2.5,207.11430027173913
-10582309.0935,3458101.5047999993,2.5,209.9187839673913
-10577667.0708,3458101.5047999993,2.5,208.8992527173913
-10647241.7525,3463443.796599999,2.5,189.3381114130435
-10642610.8617,3463443.796599999,2.5,191.01752717391304
-10637968.8389,3463443.796599999,2.5,191.6203464673913
-10633326.8162,3463443.796599999,2.5,189.8007133152174
-10628695.9253,3463443.796599999,2.5,191.7397758152174
-10624053.9026,3463443.796599999,2.5,192.26015625
-10619411.8798,3463443.796599999,2.5,195.84378396739132
-10614780.989,3463443.796599999,2.5,199.12764945652174
-10610138.9662,3463443.796599999,2.5,203.0843070652174
-10605496.9435,3463443.796599999,2.5,203.60268342391305
-10600866.0527,3463443.796599999,2.5,206.4608016304348
-10596224.0299,3463443.796599999,2.5,205.79344429347827
-10591582.0071,3463443.796599999,2.5,205.59568614130436
-10586951.1163,3463443.796599999,2.5,208.17258831521738
-10582309.0935,3463443.796599999,2.5,205.99324048913044
-10577667.0708,3463443.796599999,2.5,207.65754076086955
-10651883.7753,3468788.3055000007,2.5,184.23478260869564
-10647241.7525,3468788.3055000007,2.5,186.6554347826087
-10642610.8617,3468788.3055000007,2.5,188.0836956521739
-10637968.8389,3468788.3055000007,2.5,188.81379076086955
-10633326.8162,3468788.3055000007,2.5,191.10115489130436
-10628695.9253,3468788.3055000007,2.5,191.0319293478261
-10624053.9026,3468788.3055000007,2.5,191.84588994565217
-10619411.8798,3468788.3055000007,2.5,195.00411005434782
-10614780.989,3468788.3055000007,2.5,198.51154891304347
-10610138.9662,3468788.3055000007,2.5,203.95135869565217
-10605496.9435,3468788.3055000007,2.5,204.23495244565217
-10600866.0527,3468788.3055000007,2.5,205.54789402173913
-10596224.0299,3468788.3055000007,2.5,207.81905570652174
-10591582.0071,3468788.3055000007,2.5,204.32041440217392
-10586951.1163,3468788.3055000007,2.5,204.05329483695652
-10582309.0935,3468788.3055000007,2.5,206.15424592391304
-10577667.0708,3468788.3055000007,2.5,206.67479619565216
-10573036.18,3468788.3055000007,2.5,207.5181725543478
-10661156.6889,3474122.2117,2.5,181.92316576086955
-10656525.798,3474122.2117,2.5,184.16606657608696
-10651883.7753,3474122.2117,2.5,183.36908967391304
-10647241.7525,3474122.2117,2.5,186.22561141304348
-10642610.8617,3474122.2117,2.5,186.56582880434783
-10637968.8389,3474122.2117,2.5,187.73960597826087
-10633326.8162,3474122.2117,2.5,190.86834239130434
-10628695.9253,3474122.2117,2.5,190.0794836956522
-10624053.9026,3474122.2117,2.5,191.88566576086956
-10619411.8798,3474122.2117,2.5,194.13451086956522
-10614780.989,3474122.2117,2.5,198.09894701086955
-10610138.9662,3474122.2117,2.5,201.00427989130435
-10605496.9435,3474122.2117,2.5,203.89099864130435
-10600866.0527,3474122.2117,2.5,205.08692255434784
-10596224.0299,3474122.2117,2.5,207.33454483695652
-10591582.0071,3474122.2117,2.5,208.13254076086957
-10586951.1163,3474122.2117,2.5,208.33410326086957
-10582309.0935,3474122.2117,2.5,206.53240489130434
-10577667.0708,3474122.2117,2.5,209.2663043478261
-10573036.18,3474122.2117,2.5,208.49819972826086
-10568394.1572,3474122.2117,2.5,205.25845788043478
-10665798.7116,3479471.1635000035,2.5,177.88325407608696
-10661156.6889,3479471.1635000035,2.5,180.93780570652174
-10656525.798,3479471.1635000035,2.5,177.9447010869565
-10651883.7753,3479471.1635000035,2.5,182.15129076086956
-10647241.7525,3479471.1635000035,2.5,184.8960258152174
-10642610.8617,3479471.1635000035,2.5,185.965625
-10637968.8389,3479471.1635000035,2.5,187.06576086956522
-10633326.8162,3479471.1635000035,2.5,186.63817934782608
-10628695.9253,3479471.1635000035,2.5,188.95061141304348
-10624053.9026,3479471.1635000035,2.5,191.8719429347826
-10619411.8798,3479471.1635000035,2.5,193.2335597826087
-10614780.989,3479471.1635000035,2.5,196.61623641304348
-10610138.9662,3479471.1635000035,2.5,199.96358695652174
-10605496.9435,3479471.1635000035,2.5,203.1780910326087
-10600866.0527,3479471.1635000035,2.5,204.29320652173914
-10596224.0299,3479471.1635000035,2.5,206.71691576086957
-10591582.0071,3479471.1635000035,2.5,204.66107336956523
-10586951.1163,3479471.1635000035,2.5,208.1430027173913
-10582309.0935,3479471.1635000035,2.5,208.95815217391305
-10577667.0708,3479471.1635000035,2.5,208.13770380434784
-10573036.18,3479471.1635000035,2.5,207.34205163043478
-10568394.1572,3479471.1635000035,2.5,204.1225883152174
-10665798.7116,3484822.3464,2.5,181.18315217391304
-10661156.6889,3484822.3464,2.5,182.0599524456522
-10656525.798,3484822.3464,2.5,182.0641304347826
-10651883.7753,3484822.3464,2.5,184.1053328804348
-10647241.7525,3484822.3464,2.5,185.21426630434783
-10642610.8617,3484822.3464,2.5,184.74188179347826
-10637968.8389,3484822.3464,2.5,183.66599864130436
-10633326.8162,3484822.3464,2.5,185.72194293478262
-10628695.9253,3484822.3464,2.5,191.8803328804348
-10624053.9026,3484822.3464,2.5,191.42540760869565
-10619411.8798,3484822.3464,2.5,194.3147758152174
-10614780.989,3484822.3464,2.5,194.7805027173913
-10610138.9662,3484822.3464,2.5,197.2530570652174
-10605496.9435,3484822.3464,2.5,201.1976222826087
-10600866.0527,3484822.3464,2.5,203.72486413043478
-10596224.0299,3484822.3464,2.5,204.25292119565216
-10591582.0071,3484822.3464,2.5,206.60971467391303
-10586951.1163,3484822.3464,2.5,205.98305027173913
-10582309.0935,3484822.3464,2.5,205.47286005434782
-10577667.0708,3484822.3464,2.5,207.51633831521738
-10573036.18,3484822.3464,2.5,205.62900815217392
-10670440.7344,3490162.9245000035,2.5,183.20502717391304
-10665798.7116,3490162.9245000035,2.5,183.71613451086955
-10661156.6889,3490162.9245000035,2.5,182.1397418478261
-10656525.798,3490162.9245000035,2.5,183.0094089673913
-10651883.7753,3490162.9245000035,2.5,184.45971467391306
-10647241.7525,3490162.9245000035,2.5,185.8445991847826
-10642610.8617,3490162.9245000035,2.5,186.0116508152174
-10637968.8389,3490162.9245000035,2.5,186.23702445652174
-10633326.8162,3490162.9245000035,2.5,185.59551630434783
-10628695.9253,3490162.9245000035,2.5,190.76148097826086
-10624053.9026,3490162.9245000035,2.5,190.59167798913043
-10619411.8798,3490162.9245000035,2.5,192.44439538043477
-10614780.989,3490162.9245000035,2.5,194.28257472826087
-10610138.9662,3490162.9245000035,2.5,196.6399456521739
-10605496.9435,3490162.9245000035,2.5,201.4211277173913
-10600866.0527,3490162.9245000035,2.5,201.32863451086956
-10596224.0299,3490162.9245000035,2.5,203.47751358695652
-10591582.0071,3490162.9245000035,2.5,203.66080163043478
-10586951.1163,3490162.9245000035,2.5,205.7194293478261
-10582309.0935,3490162.9245000035,2.5,206.3263926630435
-10577667.0708,3490162.9245000035,2.5,203.7819972826087
-10670440.7344,3495518.578400001,2.5,183.17333559782608
-10665798.7116,3495518.578400001,2.5,184.28264266304348
-10661156.6889,3495518.578400001,2.5,184.52588315217392
-10656525.798,3495518.578400001,2.5,183.1774456521739
-10651883.7753,3495518.578400001,2.5,184.73851902173914
-10647241.7525,3495518.578400001,2.5,186.2116168478261
-10642610.8617,3495518.578400001,2.5,188.02730978260868
-10637968.8389,3495518.578400001,2.5,189.38247282608697
-10633326.8162,3495518.578400001,2.5,188.04035326086955
-10628695.9253,3495518.578400001,2.5,189.38549592391306
-10624053.9026,3495518.578400001,2.5,191.21158288043478
-10619411.8798,3495518.578400001,2.5,193.75057744565217
-10614780.989,3495518.578400001,2.5,197.92595108695653
-10610138.9662,3495518.578400001,2.5,200.04476902173914
-10605496.9435,3495518.578400001,2.5,197.0156929347826
-10600866.0527,3495518.578400001,2.5,200.08838315217392
-10596224.0299,3495518.578400001,2.5,201.0373301630435
-10591582.0071,3495518.578400001,2.5,200.53896059782608
-10586951.1163,3495518.578400001,2.5,201.58305027173913
-10582309.0935,3495518.578400001,2.5,203.6170516304348
-10577667.0708,3495518.578400001,2.5,202.09296875
-10670440.7344,3500876.477499999,2.5,186.53175951086956
-10665798.7116,3500876.477499999,2.5,184.9234035326087
-10661156.6889,3500876.477499999,2.5,186.4273777173913
-10656525.798,3500876.477499999,2.5,184.91236413043478
-10651883.7753,3500876.477499999,2.5,185.62870244565218
-10647241.7525,3500876.477499999,2.5,187.3389605978261
-10642610.8617,3500876.477499999,2.5,188.13169157608695
-10637968.8389,3500876.477499999,2.5,187.64949048913044
-10633326.8162,3500876.477499999,2.5,187.84344429347826
-10628695.9253,3500876.477499999,2.5,190.11212635869566
-10624053.9026,3500876.477499999,2.5,191.76463994565216
-10619411.8798,3500876.477499999,2.5,192.51895380434783
-10614780.989,3500876.477499999,2.5,194.19677309782608
-10610138.9662,3500876.477499999,2.5,199.69490489130436
-10605496.9435,3500876.477499999,2.5,197.42669836956523
-10600866.0527,3500876.477499999,2.5,198.49259510869564
-10596224.0299,3500876.477499999,2.5,200.12072010869565
-10591582.0071,3500876.477499999,2.5,199.84911684782608
-10586951.1163,3500876.477499999,2.5,201.92309782608694
-10582309.0935,3500876.477499999,2.5,201.24313858695652
-10577667.0708,3500876.477499999,2.5,200.99711277173913
-10675071.6252,3506223.7699000016,2.5,188.10407608695652
-10670440.7344,3506223.7699000016,2.5,188.97421875
-10665798.7116,3506223.7699000016,2.5,189.46430027173912
-10661156.6889,3506223.7699000016,2.5,188.9609375
-10656525.798,3506223.7699000016,2.5,187.03468070652173
-10651883.7753,3506223.7699000016,2.5,186.3345108695652
-10647241.7525,3506223.7699000016,2.5,189.05794836956522
-10642610.8617,3506223.7699000016,2.5,188.2717730978261
-10637968.8389,3506223.7699000016,2.5,187.17265625
-10633326.8162,3506223.7699000016,2.5,186.36514945652175
-10628695.9253,3506223.7699000016,2.5,186.50852581521738
-10624053.9026,3506223.7699000016,2.5,190.73125
-10619411.8798,3506223.7699000016,2.5,190.96891983695653
-10614780.989,3506223.7699000016,2.5,191.86722146739132
-10610138.9662,3506223.7699000016,2.5,196.44578804347827
-10605496.9435,3506223.7699000016,2.5,192.24242527173914
-10600866.0527,3506223.7699000016,2.5,198.17785326086957
-10596224.0299,3506223.7699000016,2.5,197.0836956521739
-10591582.0071,3506223.7699000016,2.5,198.80574048913044
-10586951.1163,3506223.7699000016,2.5,200.13797554347826
-10582309.0935,3506223.7699000016,2.5,200.94724864130436
-10675071.6252,3511586.168200001,2.5,186.7805027173913
-10670440.7344,3511586.168200001,2.5,187.42761548913043
-10665798.7116,3511586.168200001,2.5,186.1048573369565
-10661156.6889,3511586.168200001,2.5,186.34337635869565
-10656525.798,3511586.168200001,2.5,188.0592051630435
-10651883.7753,3511586.168200001,2.5,185.18790760869564
-10647241.7525,3511586.168200001,2.5,186.83417119565217
-10642610.8617,3511586.168200001,2.5,185.2171535326087
-10637968.8389,3511586.168200001,2.5,185.08624320652174
-10633326.8162,3511586.168200001,2.5,184.46766304347827
-10628695.9253,3511586.168200001,2.5,186.0850543478261
-10624053.9026,3511586.168200001,2.5,186.60495923913044
-10619411.8798,3511586.168200001,2.5,190.0040421195652
-10614780.989,3511586.168200001,2.5,190.02289402173912
-10596224.0299,3511586.168200001,2.5,196.8061820652174
-10591582.0071,3511586.168200001,2.5,197.34619565217392
-10586951.1163,3511586.168200001,2.5,198.50112092391305
-10582309.0935,3511586.168200001,2.5,198.7546875
-10679713.648,3516950.8259999976,2.5,179.76603260869564
-10675071.6252,3516950.8259999976,2.5,183.05489130434782
-10647241.7525,3516950.8259999976,2.5,186.02761548913043
-10642610.8617,3516950.8259999976,2.5,184.12479619565218
-10637968.8389,3516950.8259999976,2.5,184.63671875
-10633326.8162,3516950.8259999976,2.5,182.13471467391304
-10628695.9253,3516950.8259999976,2.5,185.81501358695652
-10624053.9026,3516950.8259999976,2.5,185.5225543478261
-10591582.0071,3516950.8259999976,2.5,194.35815217391306
-10586951.1163,3516950.8259999976,2.5,197.6336616847826
-10637968.8389,3522304.8748999983,2.5,182.2453464673913
-10633326.8162,3522304.8748999983,2.5,183.64653532608696
-10586951.1163,3522304.8748999983,2.5,198.27231657608695
-10591582.0071,3442100.6779000014,3.0,192.5186767578125
-10586951.1163,3442100.6779000014,3.0,192.784423828125
-10600866.0527,3447436.3517000005,3.0,194.13102213541666
-10596224.0299,3447436.3517000005,3.0,195.5299072265625
-10591582.0071,3447436.3517000005,3.0,194.1370849609375
-10586951.1163,3447436.3517000005,3.0,193.75630696614584
-10582309.0935,3447436.3517000005,3.0,194.6512451171875
-10577667.0708,3447436.3517000005,3.0,194.60835774739584
-10624053.9026,3452774.228600003,3.0,186.676025390625
-10619411.8798,3452774.228600003,3.0,188.76127115885416
-10614780.989,3452774.228600003,3.0,192.7861328125
-10610138.9662,3452774.228600003,3.0,195.1190185546875
-10605496.9435,3452774.228600003,3.0,194.9632568359375
-10600866.0527,3452774.228600003,3.0,198.38924153645834
-10596224.0299,3452774.228600003,3.0,197.07454427083334
-10591582.0071,3452774.228600003,3.0,196.39607747395834
-10586951.1163,3452774.228600003,3.0,195.73201497395834
-10582309.0935,3452774.228600003,3.0,195.41190592447916
-10577667.0708,3452774.228600003,3.0,196.0120849609375
-10637968.8389,3458101.5047999993,3.0,183.33902994791666
-10633326.8162,3458101.5047999993,3.0,184.18428548177084
-10628695.9253,3458101.5047999993,3.0,185.50655110677084
-10624053.9026,3458101.5047999993,3.0,185.29069010416666
-10619411.8798,3458101.5047999993,3.0,187.25215657552084
-10614780.989,3458101.5047999993,3.0,191.05586751302084
-10610138.9662,3458101.5047999993,3.0,194.35188802083334
-10605496.9435,3458101.5047999993,3.0,195.91341145833334
-10600866.0527,3458101.5047999993,3.0,196.46671549479166
-10596224.0299,3458101.5047999993,3.0,197.20259602864584
-10591582.0071,3458101.5047999993,3.0,194.16105143229166
-10586951.1163,3458101.5047999993,3.0,195.25553385416666
-10582309.0935,3458101.5047999993,3.0,197.40474446614584
-10577667.0708,3458101.5047999993,3.0,196.904541015625
-10647241.7525,3463443.796599999,3.0,181.888427734375
-10642610.8617,3463443.796599999,3.0,183.3375244140625
-10637968.8389,3463443.796599999,3.0,183.47456868489584
-10633326.8162,3463443.796599999,3.0,182.40673828125
-10628695.9253,3463443.796599999,3.0,183.89762369791666
-10624053.9026,3463443.796599999,3.0,184.05021158854166
-10619411.8798,3463443.796599999,3.0,186.851806640625
-10614780.989,3463443.796599999,3.0,189.518310546875
-10610138.9662,3463443.796599999,3.0,192.57661946614584
-10605496.9435,3463443.796599999,3.0,192.67643229166666
-10600866.0527,3463443.796599999,3.0,195.54801432291666
-10596224.0299,3463443.796599999,3.0,194.98396809895834
-10591582.0071,3463443.796599999,3.0,193.8929443359375
-10586951.1163,3463443.796599999,3.0,196.23636881510416
-10582309.0935,3463443.796599999,3.0,194.65511067708334
-10577667.0708,3463443.796599999,3.0,195.793701171875
-10651883.7753,3468788.3055000007,3.0,178.14180501302084
-10647241.7525,3468788.3055000007,3.0,180.32295735677084
-10642610.8617,3468788.3055000007,3.0,180.96907552083334
-10637968.8389,3468788.3055000007,3.0,181.51729329427084
-10633326.8162,3468788.3055000007,3.0,183.31034342447916
-10628695.9253,3468788.3055000007,3.0,183.3697509765625
-10624053.9026,3468788.3055000007,3.0,183.8243408203125
-10619411.8798,3468788.3055000007,3.0,186.13444010416666
-10614780.989,3468788.3055000007,3.0,188.89957682291666
-10610138.9662,3468788.3055000007,3.0,192.86881510416666
-10605496.9435,3468788.3055000007,3.0,193.62353515625
-10600866.0527,3468788.3055000007,3.0,194.29239908854166
-10596224.0299,3468788.3055000007,3.0,196.78035481770834
-10591582.0071,3468788.3055000007,3.0,193.22371419270834
-10586951.1163,3468788.3055000007,3.0,192.826904296875
-10582309.0935,3468788.3055000007,3.0,195.0679931640625
-10577667.0708,3468788.3055000007,3.0,195.65657552083334
-10573036.18,3468788.3055000007,3.0,196.32666015625
-10661156.6889,3474122.2117,3.0,177.11637369791666
-10656525.798,3474122.2117,3.0,178.71940104166666
-10651883.7753,3474122.2117,3.0,177.8026123046875
-10647241.7525,3474122.2117,3.0,179.7198486328125
-10642610.8617,3474122.2117,3.0,179.9957275390625
-10637968.8389,3474122.2117,3.0,180.82283528645834
-10633326.8162,3474122.2117,3.0,183.18184407552084
-10628695.9253,3474122.2117,3.0,182.31217447916666
-10624053.9026,3474122.2117,3.0,183.49983723958334
-10619411.8798,3474122.2117,3.0,184.72802734375
-10614780.989,3474122.2117,3.0,188.48335774739584
-10610138.9662,3474122.2117,3.0,190.95572916666666
-10605496.9435,3474122.2117,3.0,193.41849772135416
-10600866.0527,3474122.2117,3.0,194.0198974609375
-10596224.0299,3474122.2117,3.0,196.08133951822916
-10591582.0071,3474122.2117,3.0,197.23128255208334
-10586951.1163,3474122.2117,3.0,197.347900390625
-10582309.0935,3474122.2117,3.0,195.24556477864584
-10577667.0708,3474122.2117,3.0,198.150634765625
-10573036.18,3474122.2117,3.0,197.01468912760416
-10568394.1572,3474122.2117,3.0,194.7476806640625
-10665798.7116,3479471.1635000035,3.0,173.5777587890625
-10661156.6889,3479471.1635000035,3.0,176.43815104166666
-10656525.798,3479471.1635000035,3.0,173.4342041015625
-10651883.7753,3479471.1635000035,3.0,176.73221842447916
-10647241.7525,3479471.1635000035,3.0,178.72412109375
-10642610.8617,3479471.1635000035,3.0,179.505859375
-10637968.8389,3479471.1635000035,3.0,180.2957763671875
-10633326.8162,3479471.1635000035,3.0,179.8455810546875
-10628695.9253,3479471.1635000035,3.0,181.24955240885416
-10624053.9026,3479471.1635000035,3.0,183.70511881510416
-10619411.8798,3479471.1635000035,3.0,184.85860188802084
-10614780.989,3479471.1635000035,3.0,187.5550537109375
-10610138.9662,3479471.1635000035,3.0,190.08402506510416
-10605496.9435,3479471.1635000035,3.0,192.444091796875
-10600866.0527,3479471.1635000035,3.0,193.30342610677084
-10596224.0299,3479471.1635000035,3.0,195.77937825520834
-10591582.0071,3479471.1635000035,3.0,194.4388427734375
-10586951.1163,3479471.1635000035,3.0,197.340087890625
-10582309.0935,3479471.1635000035,3.0,198.24153645833334
-10577667.0708,3479471.1635000035,3.0,197.58797200520834
-10573036.18,3479471.1635000035,3.0,196.352783203125
-10568394.1572,3479471.1635000035,3.0,193.83138020833334
-10665798.7116,3484822.3464,3.0,177.1549072265625
-10661156.6889,3484822.3464,3.0,177.69767252604166
-10656525.798,3484822.3464,3.0,177.2586669921875
-10651883.7753,3484822.3464,3.0,178.44010416666666
-10647241.7525,3484822.3464,3.0,179.07759602864584
-10642610.8617,3484822.3464,3.0,178.45149739583334
-10637968.8389,3484822.3464,3.0,177.55021158854166
-10633326.8162,3484822.3464,3.0,178.42724609375
-10628695.9253,3484822.3464,3.0,183.74711100260416
-10624053.9026,3484822.3464,3.0,183.81892903645834
-10619411.8798,3484822.3464,3.0,185.33052571614584
-10614780.989,3484822.3464,3.0,186.0765380859375
-10610138.9662,3484822.3464,3.0,188.00093587239584
-10605496.9435,3484822.3464,3.0,190.95707194010416
-10600866.0527,3484822.3464,3.0,192.92683919270834
-10596224.0299,3484822.3464,3.0,193.69974772135416
-10591582.0071,3484822.3464,3.0,195.93558756510416
-10586951.1163,3484822.3464,3.0,195.53361002604166
-10582309.0935,3484822.3464,3.0,195.36201985677084
-10577667.0708,3484822.3464,3.0,197.13118489583334
-10573036.18,3484822.3464,3.0,195.33150227864584
-10670440.7344,3490162.9245000035,3.0,179.49055989583334
-10665798.7116,3490162.9245000035,3.0,179.53605143229166
-10661156.6889,3490162.9245000035,3.0,178.03653971354166
-10656525.798,3490162.9245000035,3.0,178.42350260416666
-10651883.7753,3490162.9245000035,3.0,179.19291178385416
-10647241.7525,3490162.9245000035,3.0,179.16507975260416
-10642610.8617,3490162.9245000035,3.0,179.453857421875
-10637968.8389,3490162.9245000035,3.0,179.26692708333334
-10633326.8162,3490162.9245000035,3.0,178.72916666666666
-10628695.9253,3490162.9245000035,3.0,182.56636555989584
-10624053.9026,3490162.9245000035,3.0,182.6005859375
-10619411.8798,3490162.9245000035,3.0,184.40519205729166
-10614780.989,3490162.9245000035,3.0,185.90120442708334
-10610138.9662,3490162.9245000035,3.0,187.66092936197916
-10605496.9435,3490162.9245000035,3.0,191.17122395833334
-10600866.0527,3490162.9245000035,3.0,191.58638509114584
-10596224.0299,3490162.9245000035,3.0,193.41092936197916
-10591582.0071,3490162.9245000035,3.0,193.78531901041666
-10586951.1163,3490162.9245000035,3.0,195.71529134114584
-10582309.0935,3490162.9245000035,3.0,196.1202392578125
-10577667.0708,3490162.9245000035,3.0,194.0770263671875
-10670440.7344,3495518.578400001,3.0,179.92915852864584
-10665798.7116,3495518.578400001,3.0,180.43294270833334
-10661156.6889,3495518.578400001,3.0,179.93623860677084
-10656525.798,3495518.578400001,3.0,178.54069010416666
-10651883.7753,3495518.578400001,3.0,179.53645833333334
-10647241.7525,3495518.578400001,3.0,180.46114095052084
-10642610.8617,3495518.578400001,3.0,180.848388671875
-10637968.8389,3495518.578400001,3.0,182.24442545572916
-10633326.8162,3495518.578400001,3.0,180.86478678385416
-10628695.9253,3495518.578400001,3.0,181.85957845052084
-10624053.9026,3495518.578400001,3.0,183.55460611979166
-10619411.8798,3495518.578400001,3.0,185.49886067708334
-10614780.989,3495518.578400001,3.0,188.3267822265625
-10610138.9662,3495518.578400001,3.0,190.15376790364584
-10605496.9435,3495518.578400001,3.0,188.05098470052084
-10600866.0527,3495518.578400001,3.0,190.61604817708334
-10596224.0299,3495518.578400001,3.0,191.1357421875
-10591582.0071,3495518.578400001,3.0,191.110595703125
-10586951.1163,3495518.578400001,3.0,192.18351236979166
-10582309.0935,3495518.578400001,3.0,193.569580078125
-10577667.0708,3495518.578400001,3.0,192.91947428385416
-10670440.7344,3500876.477499999,3.0,183.1910400390625
-10665798.7116,3500876.477499999,3.0,181.36800130208334
-10661156.6889,3500876.477499999,3.0,182.05859375
-10656525.798,3500876.477499999,3.0,180.07157389322916
-10651883.7753,3500876.477499999,3.0,180.40299479166666
-10647241.7525,3500876.477499999,3.0,181.30350748697916
-10642610.8617,3500876.477499999,3.0,181.03788248697916
-10637968.8389,3500876.477499999,3.0,180.74873860677084
-10633326.8162,3500876.477499999,3.0,180.90604654947916
-10628695.9253,3500876.477499999,3.0,182.54488118489584
-10624053.9026,3500876.477499999,3.0,184.01420084635416
-10619411.8798,3500876.477499999,3.0,184.64306640625
-10614780.989,3500876.477499999,3.0,186.06005859375
-10610138.9662,3500876.477499999,3.0,190.028564453125
-10605496.9435,3500876.477499999,3.0,187.7713623046875
-10600866.0527,3500876.477499999,3.0,188.63798014322916
-10596224.0299,3500876.477499999,3.0,189.89737955729166
-10591582.0071,3500876.477499999,3.0,190.78348795572916
-10586951.1163,3500876.477499999,3.0,191.95723470052084
-10582309.0935,3500876.477499999,3.0,191.84627278645834
-10577667.0708,3500876.477499999,3.0,191.57291666666666
-10675071.6252,3506223.7699000016,3.0,185.6246337890625
-10670440.7344,3506223.7699000016,3.0,185.77469889322916
-10665798.7116,3506223.7699000016,3.0,185.98763020833334
-10661156.6889,3506223.7699000016,3.0,184.8714599609375
-10656525.798,3506223.7699000016,3.0,181.56355794270834
-10651883.7753,3506223.7699000016,3.0,180.89139811197916
-10647241.7525,3506223.7699000016,3.0,182.70926920572916
-10642610.8617,3506223.7699000016,3.0,182.04337565104166
-10637968.8389,3506223.7699000016,3.0,180.5531005859375
-10633326.8162,3506223.7699000016,3.0,179.7467041015625
-10628695.9253,3506223.7699000016,3.0,179.47123209635416
-10624053.9026,3506223.7699000016,3.0,183.20247395833334
-10619411.8798,3506223.7699000016,3.0,183.07181803385416
-10614780.989,3506223.7699000016,3.0,183.761962890625
-10610138.9662,3506223.7699000016,3.0,187.26334635416666
-10605496.9435,3506223.7699000016,3.0,183.98213704427084
-10600866.0527,3506223.7699000016,3.0,188.4212646484375
-10596224.0299,3506223.7699000016,3.0,188.31494140625
-10591582.0071,3506223.7699000016,3.0,189.54036458333334
-10586951.1163,3506223.7699000016,3.0,190.768798828125
-10582309.0935,3506223.7699000016,3.0,191.53621419270834
-10675071.6252,3511586.168200001,3.0,184.404541015625
-10670440.7344,3511586.168200001,3.0,184.29923502604166
-10665798.7116,3511586.168200001,3.0,182.5450439453125
-10661156.6889,3511586.168200001,3.0,182.43098958333334
-10656525.798,3511586.168200001,3.0,183.278564453125
-10651883.7753,3511586.168200001,3.0,180.09476725260416
-10647241.7525,3511586.168200001,3.0,180.87784830729166
-10642610.8617,3511586.168200001,3.0,179.22810872395834
-10637968.8389,3511586.168200001,3.0,178.79060872395834
-10633326.8162,3511586.168200001,3.0,178.27945963541666
-10628695.9253,3511586.168200001,3.0,179.61897786458334
-10624053.9026,3511586.168200001,3.0,179.8670654296875
-10619411.8798,3511586.168200001,3.0,182.49943033854166
-10614780.989,3511586.168200001,3.0,182.2542724609375
-10596224.0299,3511586.168200001,3.0,188.35725911458334
-10591582.0071,3511586.168200001,3.0,188.6658935546875
-10586951.1163,3511586.168200001,3.0,189.67167154947916
-10582309.0935,3511586.168200001,3.0,190.16727701822916
-10679713.648,3516950.8259999976,3.0,178.2064208984375
-10675071.6252,3516950.8259999976,3.0,180.73710123697916
-10647241.7525,3516950.8259999976,3.0,180.71980794270834
-10642610.8617,3516950.8259999976,3.0,178.07661946614584
-10637968.8389,3516950.8259999976,3.0,178.4656982421875
-10633326.8162,3516950.8259999976,3.0,176.129638671875
-10628695.9253,3516950.8259999976,3.0,180.1431884765625
-10624053.9026,3516950.8259999976,3.0,179.07857259114584
-10591582.0071,3516950.8259999976,3.0,186.31404622395834
-10586951.1163,3516950.8259999976,3.0,189.33854166666666
-10637968.8389,3522304.8748999983,3.0,177.173095703125
-10633326.8162,3522304.8748999983,3.0,178.56376139322916
-10586951.1163,3522304.8748999983,3.0,190.03059895833334
